sitetype,lat,lon,zip,plus4
Cemetery,47.47262458,-122.34573431,98166,1805
Cemetery,47.39240541,-122.09434883,98042,
Cemetery,47.31311059,-122.22490556,98002,4332
Cemetery,47.48294175,-122.18682323,98056,4041
Cemetery,47.56091935,-122.28774332,98118,1656
Cemetery,47.73961293,-122.2920754,98155,7604
Cemetery,47.65241606,-121.91111314,98014,
Cemetery,47.48835216,-122.17280168,98056,4115
Cemetery,47.4866294,-122.16904396,98056,4115
Cemetery,47.47955165,-122.2885714,98168,6006
Cemetery,47.38972867,-122.28509743,98032,2833
Cemetery,47.22738756,-122.02333888,98022,7800
Cemetery,47.30757911,-122.25466013,98001,
Cemetery,47.63396724,-122.3122316,98112,2805
Cemetery,47.76084136,-122.20189646,98011,3440
Cemetery,47.66622011,-122.2906766,98105,3152
Cemetery,47.75178999,-122.34355942,98133,5300
Cemetery,47.67075418,-122.09817528,98052,4923
Cemetery,47.41242275,-122.21939304,98031,
Cemetery,47.32349309,-122.35433826,98023,4525
Cemetery,47.77718273,-122.32762291,98155,1099
Cemetery,47.67678761,-122.17861128,98033,8016
Cemetery,47.59707916,-122.15390024,98007,5515
Cemetery,47.59970566,-122.15429937,98007,5499
Cemetery,47.4183014,-122.28017338,98032,
Cemetery,47.42843647,-122.47929196,98070,
Cemetery,47.2560915,-122.11200329,98092,9763
Cemetery,47.48001164,-122.21293283,98057,2027
Government,47.60229462,-122.30277604,98122,6018
Government,47.60147976,-122.30274061,98144,2301
Government,47.38069257,-122.23705316,98032,5895
Government,47.38243101,-122.2341379,98032,4482
Government,47.38050466,-122.23442154,98035,5834
Government,47.6014383,-122.32011515,98122,5417
Government,47.64736214,-122.21385253,98004,
Government,47.27574983,-122.24752176,98001,8503
Government,47.27779598,-122.24754081,98001,8503
Government,47.6791185,-122.32325027,98115,6456
Government,47.75347682,-122.17174502,98072,7986
Government,47.75607637,-122.16003317,98072,
Government,47.30396968,-122.32656001,98003,6325
Government,47.45675758,-122.25498793,98188,2808
Government,47.3762423,-122.23775086,98032,5864
Government,47.58174575,-122.31312089,98144,5021
Government,47.27163155,-122.25360395,98047,
Government,47.54023304,-122.05029628,98027,2702
Government,47.53994061,-122.04655476,98027,2710
Government,47.53946409,-122.04656688,98027,2414
Government,47.64481153,-122.30638662,98112,2097
Government,47.70154675,-122.01953872,98053,
Government,47.76823085,-122.3006272,98155,2429
Government,47.64895849,-121.91380281,98014,5051
Government,47.6470184,-121.91339895,98014,8799
Government,47.49273924,-121.78847247,98045,8215
Government,47.49882235,-121.7855204,98045,8260
Government,47.63991586,-122.39666892,98199,3398
Government,47.54847884,-122.27652776,98118,2764
Government,47.63170777,-122.21213504,98004,2150
Government,47.63170988,-122.21158309,98004,2141
Government,47.20484284,-121.99008743,98022,3101
Government,47.20467697,-121.98969218,98022,3556
Government,47.20479086,-121.98875678,98022,4501
Government,47.53590596,-122.36189676,98106,3485
Government,47.51353138,-122.3524368,98146,3703
Government,47.60598694,-122.31646847,98122,5567
Government,47.75936574,-122.25236716,98028,4801
Government,47.52630029,-122.32258465,98108,4713
Government,47.52671091,-122.32246862,98108,4716
Government,47.53858803,-122.29339461000001,98108,3935
Government,47.52988767,-121.87224716,98065,8744
Government,47.52709231,-121.87569949,98065,9220
Government,47.52871367,-121.82475451,98065,5159
Government,47.52637328,-121.82627549,98065,0318
Government,47.52708059,-121.82579954,98065,
Government,47.52729835,-121.82597167,98065,5166
Government,47.52724714,-121.82362789,98065,5154
Government,47.49644354,-121.78730564,98045,8257
Government,47.49592713,-121.78489147,98045,8142
Government,47.49668271,-121.78335487,98045,8251
Government,47.30792044,-122.2304391,98001,4998
Government,47.71007897,-121.35989681,98288,4930
Government,47.756236,-122.34390672,98133,4905
Government,47.44569876,-122.34540796,98166,3661
Government,47.57459116,-122.32853453,98134,1917
Government,47.58285945,-122.32959017,98134,1516
Government,47.59073017,-122.32653701,98134,1307
Government,47.58073184,-122.32825657,98134,1924
Government,47.57183961,-122.32680585,98134,2224
Government,47.56941564,-122.32624248,98108,5233
Government,47.59027472,-122.32550318,98134,1630
Government,47.59171079,-122.32360362,98134,1314
Government,47.58915784,-122.32276528,98134,1614
Government,47.58290007,-122.32416363,98134,2015
Government,47.60880498,-122.34487199,98101,1045
Government,47.60851085,-122.34455568,98101,1514
Government,47.63540576,-122.38169046,98119,3100
Government,47.63773874,-122.37850376,98119,2786
Government,47.46695203,-122.36161996,98166,9801
Government,47.75267263,-122.28159276,98155,5554
Government,47.56690393,-122.22115358,98040,4148
Government,47.48913588,-122.23798732,98178,4811
Government,47.49032645,-122.23737278,98178,0801
Government,47.49084305,-122.23747403,98178,4835
Government,47.61376837,-122.03405315,98074,7209
Government,47.31800097,-122.22543111,98002,4016
Government,47.54333873,-122.06431301,98027,8924
Government,47.56166351,-122.32476663,98108,1719
Government,47.75552421,-122.32470788,98155,3517
Government,47.77188382,-122.38500961,98177,2379
Government,47.77159282,-122.38910753,98177,2932
Government,47.47908765,-122.20611002,98057,9700
Government,47.48077527,-122.20335359,98057,2117
Government,47.61211413,-122.30206825,98122,9998
Government,47.49984971,-122.18128543,98056,3134
Government,47.49709397,-122.18200686,98056,3013
Government,47.69563213,-122.032749,98053,
Government,47.67907175,-122.13111484,98052,3584
Government,47.68523104,-122.10772023,98052,3226
Government,47.68471345,-122.10829939,98052,3226
Government,47.62010481,-122.19431098,98004,4508
Government,47.51590895,-122.26867691,98118,5719
Government,47.52319326,-121.92862947,98027,
Government,47.66246538,-122.34110944,98103,6765
Government,47.62283808,-122.32223979,98102,4908
Government,47.60190695,-122.30177527,98122,6061
Government,47.66534382,-122.19563448,98033,7102
Government,47.58407339,-122.03302248,98075,9516
Government,47.66515856,-122.31665503,98105,4619
Government,47.68917896,-122.17508813,98033,5801
Government,47.72731048,-122.22876038,98034,5326
Government,47.69081928,-122.35425008,98103,3606
Government,47.68745176,-122.35485027,98103,4282
Government,47.48182764,-122.30697287,98168,2977
Government,47.68549488,-122.29014851,98115,4813
Government,47.20448544,-121.99089667,98022,3091
Government,47.70482887,-122.34113164,98133,8917
Government,47.70669262,-122.18566874,98034,7114
Government,47.75999609,-122.25160259,98028,4836
Government,47.75521353,-122.31424219,98155,5146
Government,47.75962372,-122.31437456,98155,3763
Government,47.34194083,-122.04632051,98010,1255
Government,47.58269656,-122.38475555,98116,2535
Government,47.70883913,-122.23861113,98034,2437
Government,47.56326855,-122.29596705,98108,2002
Government,47.74953444,-122.33099404,98133,5515
Government,47.62064802,-122.20276728,98009,0026
Government,47.61796506,-122.30847131,98122,2743
Government,47.69678782,-122.29099532,98115,3671
Government,47.70293848,-122.33477976,98133,9462
Government,47.37887936,-122.25189812,98032,4647
Government,47.61536225,-122.23912204,98039,4704
Government,47.62600803,-122.2912935,98112,4218
Government,47.58242995,-122.23291464,98040,3093
Government,47.58275887,-122.23292349,98040,2823
Government,47.59862833,-122.3259869,98104,9998
Government,47.67836786,-122.19490302,98033,9998
Government,47.70845702,-121.36104398,98288,
Government,47.70709736,-121.35674938,98288,
Government,47.42744314,-122.30131276,98188,5138
Government,47.42810483,-122.30196609,98188,5138
Government,47.45097635,-122.28665939,98188,3602
Government,47.63541689,-122.32769837,98102,3767
Government,47.77019356,-122.28092072,98155,
Government,47.7539108,-122.27756875,98155,5556
Government,47.20616167,-121.98600662,98022,3522
Government,47.76120889,-122.19982313,98011,9998
Government,47.67840335,-122.20712736,98033,6189
Government,47.68276994,-122.19378266,98033,5623
Government,47.71979651,-122.29809319,98125,4319
Government,47.49714001,-121.78270688,98045,8251
Government,47.54499659,-122.0134038,98029,7476
Government,47.52408696,-122.36719551,98126,9998
Government,47.43803962,-122.11917467,98058,9569
Government,47.43133295,-122.12237254,98058,9530
Government,47.4371703,-122.49780901,98070,
Government,47.35765452,-121.97853382,98051,4001
Government,47.26400788,-122.24983053,98047,1349
Government,47.26429668,-122.24902269,98047,1399
Government,47.75181928,-122.37238991,98177,
Government,47.55021743,-122.04928191,98027,2676
Government,47.60303953,-122.13686826,98007,5926
Government,47.44300179,-122.14323282,98058,8999
Government,47.43320039,-122.13249955,98058,9530
Government,47.35747268,-122.13235724,98042,4234
Government,47.6727625,-122.09755648,98052,5022
Government,47.36990097,-122.22906122,98030,7428
Government,47.5068754,-122.35327012,98146,2144
Government,47.42197872,-122.30154246,98198,5202
Government,47.42239427,-122.29505313,98198,5726
Government,47.43572792,-121.65475678,98045,
Government,47.43086317,-122.14586525,98058,9420
Government,47.44320261,-122.27372679,98188,8601
Government,47.35749519,-122.03602037,98038,6844
Government,47.47199274,-122.25941035,98168,4536
Government,47.68203017,-122.35497657,98103,5042
Government,47.26491375,-122.24767639,98047,1336
Government,47.49577188,-122.2802704,98168,2524
Government,47.520476,-122.04140027,98027,4609
Government,47.52897094,-122.03848269,98027,3762
Government,47.52913203,-122.03967418,98027,3762
Government,47.61647142,-122.13012225,98008,4067
Government,47.54486854,-122.37214815,98126,4220
Government,47.52530466,-121.93584981,98050,9804
Government,47.43275357,-122.33348082,98148,2055
Government,47.44336727,-122.32351152,98148,1788
Government,47.46938211,-122.34226695,98166,1998
Government,47.69546075,-122.20926991,98033,4476
Government,47.52844398,-121.82875541,98065,
Government,47.44505457,-122.46213377,98070,5299
Government,47.44713296,-122.46265523,98070,4646
Government,47.57804774,-122.31140517,98144,5813
Government,47.76230546,-122.19721092,98011,3250
Government,47.54177582,-122.22392613,98040,5235
Government,47.44788441,-122.46283985,98070,4646
Government,47.53853666,-122.06203715,98027,5497
Government,47.54402629,-122.3251043,98108,3462
Government,47.44551147,-122.19614758,98055,5680
Government,47.45081505,-122.45951408,98070,4600
Government,47.28632943,-122.18786079,98092,7998
Government,47.72306358,-122.35380306,98133,7909
Government,47.60477645,-122.3148699,98122,5598
Government,47.51603813,-122.34505976,98106,3049
Government,47.51534277,-122.34463421,98106,3066
Government,47.56094437,-122.35199307,98106,1514
Government,47.61681208,-122.03621006,98074,6501
Government,47.62672907,-122.18407143,98004,3031
Government,47.53042071,-122.03688404,98027,3811
Government,47.54223083,-122.04241392,98027,0270
Government,47.53766784,-122.16737718,98056,1331
Government,47.45372885,-121.66253635,98045,
Government,47.44869908,-122.18507654,98058,9998
Government,47.36116492,-122.30823133,98198,9255
Government,47.41490248,-122.31228903,98198,7665
Government,47.63970091,-122.37827142,98119,2745
Government,47.66183479,-122.36969039,98107,9997
Government,47.66835066,-122.37732547,98107,5212
Government,47.6698162,-122.3844403,98107,3119
Government,47.67040323,-122.37828499,98107,5240
Government,47.62631433,-122.01488102,98074,3301
Government,47.62612263,-122.1636974,98005,2239
Government,47.53034943,-122.03420195,98027,3445
Government,47.530327,-122.0333152,98027,3445
Government,47.53680766,-122.02948524,98029,
Government,47.45083643,-122.15451549,98058,6927
Government,47.37178749,-122.15432617,98042,3601
Government,47.36363889,-122.29124367,98032,7819
Government,47.49459907,-121.78330928,98045,9160
Government,47.62725045,-122.14217435,98007,
Government,47.36206564,-121.8788824,98051,9741
Government,47.61184468,-122.18658251,98007,0003
Government,47.49032763,-122.36112535,98146,2428
Government,47.71318338,-121.33188418,98288,
Government,47.61792624,-122.23852988,98039,4758
Government,47.44894511,-122.24679029,98188,3414
Government,47.36001714,-122.11041728,98042,5018
Government,47.35901743,-122.12176963,98042,8240
Government,47.56801388,-121.8936016,98024,4028
Government,47.56864855,-121.89379434,98024,
Government,47.72301969,-122.35624569,98133,7901
Government,47.63814874,-122.24072484,98039,10ND
Government,47.55197198,-121.84407667,98024,9708
Government,47.54815609,-122.37606223,98126,2953
Government,47.4658699,-121.98420384,98027,8307
Government,47.37311112,-122.10214033,98042,5214
Government,47.3848044,-122.23836584,98032,4429
Government,47.29646797,-122.2352985,98001,6534
Government,47.30006038,-122.35749794,98023,9998
Government,47.20517075,-121.98582434,98022,9997
Government,47.20608259,-121.98500809,98022,3500
Government,47.52985999,-122.03425959,98027,3446
Government,47.52799367,-122.03562759,98027,3838
Government,47.63374173,-122.38817759,98119,3100
Government,47.63195306,-122.38860792,98199,4334
Government,47.55182707,-122.12645153,98006,5318
Government,47.38715966,-122.37624473,98070,7315
Government,47.63031789,-122.39148201,98199,4303
Government,47.64881808,-122.34081841,98103,8911
Government,47.60822963,-122.30955439,98122,4633
Government,47.64015385,-122.4006165,98199,3204
Government,47.46250458,-122.28982044,98188,
Government,47.38151443,-122.28505756,98032,
Government,47.67266031,-122.09880534,98052,5023
Government,47.7380962,-121.98526734,98019,0018
Government,47.74105894,-121.98414087,98019,8417
Government,47.74121979,-121.98452629,98019,6431
Government,47.74032602,-121.98576048,98019,8500
Government,47.74130219,-121.98638684,98019,8491
Government,47.74073539,-121.98642439,98019,8500
Government,47.72973385,-122.17641455,98034,1415
Government,47.55362801,-122.04786006,98029,6839
Government,47.52135814,-122.27046294,98118,5026
Government,47.45677116,-122.04437944,98038,6209
Government,47.37998174,-122.04849904,98038,8582
Government,47.37766901,-122.04023877,98038,6008
Government,47.71889255,-122.191457,98034,6368
Government,47.46439835,-122.18656152,98058,4604
Government,47.38134039,-122.18742993,98030,4939
Government,47.2869199,-122.18896316,98092,7998
Government,47.29534447,-122.32545379,98003,9920
Government,47.29459842,-122.33184455,98003,6508
Government,47.61917556,-122.34184782,98109,5102
Government,47.62300276,-122.35589264,98109,4574
Government,47.60845236,-122.33598792,98101,2205
Government,47.60856691,-122.3364203,98101,9998
Government,47.64930862,-122.36058666,98119,1998
Government,47.65003114,-122.34843853,98103,8802
Government,47.65355877,-122.34894159,98103,8706
Government,47.64940754,-122.32337075,98102,3801
Government,47.54135782,-122.1744728,98006,4400
Government,47.71983472,-122.34097634,98133,8350
Government,47.72016595,-122.33988797,98133,8350
Government,47.72171614,-122.34075488,98133,8350
Government,47.63724357,-122.22717197,98004,1121
Government,47.54430754,-121.82871608,98065,
Government,47.46816001,-122.34239855,98166,1200
Government,47.47095511,-122.34136335,98166,1908
Government,47.29114136,-122.20866134,98002,6336
Government,47.29973211,-122.21797143,98002,6233
Government,47.56375348,-122.34101186,98134,1116
Government,47.3882971,-122.09543269,98042,
Government,47.3893232,-122.46693148,98070,
Government,47.48187808,-122.20198213,98057,2126
Government,47.55207691,-122.32582118,98108,1610
Government,47.3876418,-122.19916368,98031,9998
Government,47.305722,-122.32272,98003,6343
Government,47.3071296,-122.31419836,98003,9998
Government,47.75148695,-122.08192122,98072,9181
Government,47.6444887,-121.92301593,98014,7501
Government,47.48035296,-122.1716142,98056,4192
Government,47.48411194,-122.17174901,98056,4192
Government,47.39178565,-122.04707491,98038,9998
Government,47.39413318,-122.04432387,98038,8270
Government,47.75290786,-122.16223096,98072,8563
Government,47.75421666,-122.16279392,98072,8534
Government,47.64799552,-121.89741919,98014,8727
Government,47.64843083,-122.14364035,98007,3119
Government,47.64745129,-122.14478448,98007,3118
Government,47.57050125,-122.14899002,98006,1507
Government,47.47459699,-122.28371674,98168,4164
Government,47.31191703,-122.0190027,98010,9707
Government,47.60132933,-122.30465356,98122,5959
Government,47.72087563,-122.29535505,98125,9998
Government,47.4864357,-122.17972492,98056,4122
Government,47.48390343,-122.17700775,98056,4101
Government,47.48667711,-122.1329063,98059,8515
Government,47.31191268,-122.01256507,98010,9209
Government,47.30724872,-122.00179812,98010,9700
Government,47.64531776,-122.40134195,98199,2602
Government,47.48793488,-122.19587168,98057,
Government,47.57103602,-122.36173095,98106,1137
Government,47.48236355,-122.36083666,98146,
Government,47.38788078,-121.97703432,98038,
Government,47.30806833,-121.85537067,98051,8915
Government,47.62173791,-122.30670136,98112,5364
Government,47.59753798,-122.29327753,98144,2527
Government,47.67420579,-122.12001315,98052,4427
Government,47.4622761,-122.33795733,98166,2588
Government,47.24043131,-122.10889456,98092,5022
Government,47.46714911,-122.33960972,98166,1911
Government,47.67563215,-122.25532943,98115,5016
Government,47.66300466,-122.39181631,98199,1246
Government,47.66889224,-122.3894132,98107,4177
Government,47.58722573,-122.00604076,98075,9447
Government,47.58471582,-122.13432236,98007,6523
Government,47.58507494,-122.14217641,98007,6453
Government,47.50087547,-122.24956093,98178,3042
Government,47.4077885,-122.25519747,98032,1301
Government,47.66302766,-122.40752354,98199,1012
Government,47.58084886,-122.1489025,98007,6458
Government,47.48706348,-121.77169172,98045,
Government,47.41393345,-122.16483801,98042,3103
Government,47.49526056,-122.30785822,98168,2358
Government,47.76120037,-122.2049164,98011,3416
Government,47.76150969,-122.20464323,98011,3416
Government,47.76152101,-122.20535964,98011,3455
Government,47.76110819,-122.20603299,98011,3403
Government,47.76150079,-122.20629548,98011,3455
Government,47.56426301,-122.38646848,98116,0800
Government,47.60377921,-122.3284202,98104,2332
Government,47.6029033,-122.32927046,98104,2337
Government,47.6026527,-122.33050849,98104,3316
Government,47.60395294,-122.33049833,98104,1822
Government,47.60648708,-122.33296647,98104,1109
Government,47.60718591,-122.33144129,98104,1101
Government,47.75557242,-122.18428635,98011,
Government,47.58087688,-122.17972077,98005,4138
Government,47.493691,-121.78482904,98045,
Government,47.49189798,-121.78254204,98045,9990
Government,47.4097286,-122.30527712,98198,6547
Government,47.40239524,-122.30313758,98198,7935
Government,47.40792143,-122.3069646,98198,6521
Government,47.31753565,-122.30468237,98003,5046
Government,47.32027099,-122.31114681,98003,5433
Government,47.30911997,-122.00258048,98010,9721
Government,47.30931606,-122.0054789,98010,2200
Government,47.66524417,-122.31792623,98105,3610
Government,47.40812971,-122.31948657,98198,6317
Government,47.40681398,-122.31955046,98198,6317
Government,47.40749359,-122.31918191,98198,6338
Government,47.31558777,-122.32087633,98003,5346
Government,47.76031595,-122.21040276,98011,3396
Government,47.75644596,-122.34668894,98133,
Government,47.75619018,-122.34882146,98133,4818
Government,47.66967562,-122.0950635,98052,6715
Government,47.50262777,-122.35171714,98146,2149
Government,47.50190304,-122.35429763,98146,3579
Government,47.31849118,-122.33564737,98003,5299
Government,47.32193013,-122.35377684,98023,4518
Government,47.32280561,-122.33930889,98023,4610
Government,47.31787242,-122.33544239,98003,5201
Government,47.61602316,-122.3444178,98121,1718
Government,47.61623646,-122.33656559,98101,4401
Government,47.61507023,-122.33601607,98101,1222
Government,47.61540223,-122.33639613,98101,1215
Government,47.42176164,-122.10028323,98058,9738
Government,47.25673585,-122.08379023,98092,9755
Government,47.31054814,-122.23006925,98002,9998
Government,47.68597265,-121.90776431,98014,6716
Government,47.67786431,-122.29071423,98115,7333
Government,47.60059344,-122.03691872,98075,9509
Government,47.60132348,-122.03680391,98075,9509
Government,47.42458077,-121.41535702,98045,
Government,47.42595902,-122.30043004,98188,5140
Government,47.74097835,-122.32785235,98155,6814
Government,47.68890434,-122.40119546,98117,
Government,47.43007075,-122.14475935,98058,9420
Government,47.3351718,-122.27122033,98001,1554
Government,47.490567,-122.23855454,98178,4857
Government,47.49133844,-122.23861129,98178,4809
Government,47.77034279,-122.38203414,98177,2821
Government,47.67950677,-122.12863098,98052,3548
Government,47.68182069,-122.13420026,98052,3567
Government,47.67891954,-122.12807088,98052,3531
Government,47.67783566,-122.12397299,98052,9997
Government,47.68691502,-122.26328789,98115,8156
Government,47.68573208,-122.25601556,98115,6349
Government,47.45178898,-122.25004835,98188,7661
Government,47.33291983,-122.50724442,98070,8807
Government,47.24781204,-122.01553334,98022,8857
Government,47.24852823,-122.015549,98022,
Government,47.67536583,-122.1179549,98052,3941
Government,47.24333805,-122.11301872,98092,9315
Government,47.76051602,-122.24938053,98028,2701
Government,47.46670782,-122.2910837,98188,2116
Government,47.46561235,-122.29119517,98168,5304
Government,47.46819313,-122.28808769,98188,2245
Government,47.46909901,-122.28779739,98168,
Government,47.47365925,-122.2792769,98168,4129
Government,47.36877601,-122.22862857,98032,7426
Educational,47.62531071,-122.32302985,98102,4603
Educational,47.37976548,-122.23788943,98032,5837
Educational,47.37902664,-122.23557172,98032,5863
Educational,47.66621697,-122.32533178,98105,3742
Educational,47.66824469,-122.32686586,98105,3753
Educational,47.59196067,-122.17287604,98005,4646
Educational,47.68088913,-122.3252218,98115,5335
Educational,47.67635666,-122.32890809,98103,5412
Educational,47.67716032,-122.32248392,98115,6460
Educational,47.68092259,-122.32338541,98115,5409
Educational,47.67769657,-122.32815558,98115,5416
Educational,47.66479341,-122.34834688,98103,6537
Educational,47.66480123,-122.3536452,98103,6347
Educational,47.68679239,-122.13762794,98052,2518
Educational,47.55257495,-122.3801892,98126,2845
Educational,47.57163413,-122.23110339,98040,3928
Educational,47.35029688,-122.22970197,98002,1201
Educational,47.5909604,-122.29984448,98144,3727
Educational,47.30309828,-122.36155417,98023,2801
Educational,47.57989701,-122.38700315,98116,2404
Educational,47.64051772,-122.36559749,98119,2513
Educational,47.29122468,-122.32200392,98003,6731
Educational,47.68223788,-122.30033487,98115,5898
Educational,47.62189859,-122.29295267,98112,4819
Educational,47.62170589,-122.29294935,98112,4819
Educational,47.6177926,-122.28564035,98122,3447
Educational,47.61810715,-122.2867797,98122,3423
Educational,47.61812461,-122.28712768,98122,3423
Educational,47.61778629,-122.28728676,98122,3420
Educational,47.65019368,-122.36172552,98119,1503
Educational,47.61479332,-122.1492267,98007,4779
Educational,47.59045495,-122.14485754,98007,6242
Educational,47.36631404,-122.19382506,98030,7798
Educational,47.67151644,-122.29200344,98115,7318
Educational,47.67701002,-122.31271638,98115,6744
Educational,47.71456848,-122.29018952,98125,5634
Educational,47.7171178,-122.28875625,98125,5753
Educational,47.66590253,-122.31356537,98105,4341
Educational,47.66151878,-122.31232193,98105,4527
Educational,47.61339287,-122.32594056,98122,3619
Educational,47.63609073,-122.30251431,98112,2999
Educational,47.57697455,-122.38526908,98116,3302
Educational,47.59122282,-121.97316435,98075,7901
Educational,47.63873439,-122.06703658,98074,4374
Educational,47.77006791,-122.33914698,98133,4155
Educational,47.66958632,-122.31156668,98105,2504
Educational,47.37079327,-122.13507992,98042,4202
Educational,47.49615791,-121.78207998,98045,9451
Educational,47.58589891,-122.14679689,98007,
Educational,47.53887482,-122.37563475,98126,3307
Educational,47.72744025,-122.1085051,98052,2197
Educational,47.54766714,-122.27648071,98118,2776
Educational,47.63128026,-122.2117632,98004,2100
Educational,47.62814274,-122.21108351,98004,2630
Educational,47.69255271,-122.0662477,98053,7499
Educational,47.69844086,-122.30762381,98115,2330
Educational,47.66667895,-122.28391028,98105,3055
Educational,47.6655579,-122.2836355,98105,3054
Educational,47.66781906,-122.28041583,98105,2955
Educational,47.67993625,-122.29008494,98115,5917
Educational,47.68064183,-122.27617875,98115,6127
Educational,47.5248041,-122.3463649,98106,2513
Educational,47.52526737,-122.34845339,98106,2421
Educational,47.35162289,-122.2828253,98001,1199
Educational,47.56590707,-122.28338425,98118,1320
Educational,47.60766965,-122.31645932,98122,
Educational,47.6078098,-122.31567302,98122,5515
Educational,47.60787319,-122.31610787,98122,4417
Educational,47.60733298,-122.31349834,98122,
Educational,47.42832034,-122.18279353,98031,0571
Educational,47.42197083,-122.32615416,98198,3709
Educational,47.52361274,-122.32468842,98108,4641
Educational,47.66724696,-122.2001676,98033,7041
Educational,47.55226422,-122.29628495,98108,3066
Educational,47.52379516,-121.87939804,98065,5108
Educational,47.47841598,-122.21298219,98057,2429
Educational,47.59953758,-122.29703915,98144,2442
Educational,47.38215803,-122.20282493,98030,4966
Educational,47.65992126,-122.33989601,98103,7519
Educational,47.37370104,-122.20468322,98030,6406
Educational,47.50959426,-122.37416698,98146,1270
Educational,47.50319936,-122.34125107,98146,2207
Educational,47.42329617,-122.31593401,98198,3311
Educational,47.49228023,-122.23442977,98178,4830
Educational,47.61748137,-122.2865153,98122,3472
Educational,47.48897276,-122.20184083,98057,5558
Educational,47.55230254,-122.31390785,98108,2823
Educational,47.58824714,-122.30661141,98144,4411
Educational,47.60702685,-122.30308305,98122,6069
Educational,47.67689331,-122.38051042,98117,5531
Educational,47.61438563,-122.32174052,98122,3803
Educational,47.70601797,-122.36117465,98177,4809
Educational,47.65066089,-122.36277741,98119,1504
Educational,47.65065925,-122.36157639,98119,1504
Educational,47.65134484,-122.36217658,98119,1510
Educational,47.65146847,-122.36121358,98119,1565
Educational,47.77380783,-122.30958528,98155,1243
Educational,47.77283626,-122.38579788,98177,2366
Educational,47.70417443,-122.0933936,98052,2201
Educational,47.29986386,-122.28798253,98001,9630
Educational,47.529111,-122.28886732,98118,4323
Educational,47.4769693,-122.20490171,98057,2711
Educational,47.48934348,-122.17637034,98056,4123
Educational,47.49311353,-122.17655626,98056,4123
Educational,47.49391371,-122.17675617,98056,4123
Educational,47.49471138,-122.17616513,98056,4123
Educational,47.50839767,-122.18099047,98056,2314
Educational,47.49503834,-122.1822083,98056,3714
Educational,47.48758757,-122.20180428,98057,5715
Educational,47.35635581,-122.29883247,98003,6977
Educational,47.34883139,-122.32439928,98198,8244
Educational,47.68386126,-122.01106134,98053,5004
Educational,47.69294748,-122.03643229,98053,5889
Educational,47.68810989,-122.0317109,98053,5007
Educational,47.68493272,-122.03530391,98053,5887
Educational,47.61223863,-122.29086711,98122,5199
Educational,47.61264273,-122.29010464,98122,5130
Educational,47.51482239,-122.25863395,98118,5899
Educational,47.6617739,-122.34143076,98103,6705
Educational,47.62442699,-122.31833499,98102,5090
Educational,47.6051312,-122.30182484,98122,6025
Educational,47.6088562,-122.2998966,98122,4902
Educational,47.63967453,-122.30182234,98112,2607
Educational,47.64042433,-122.30236306,98112,2642
Educational,47.64063529,-122.30421926,98112,2640
Educational,47.67350042,-122.39211762,98107,5314
Educational,47.26776474,-122.22217748,98092,8621
Educational,47.62329886,-122.28583554,98112,5062
Educational,47.62291195,-122.2886663,98112,4268
Educational,47.69034703,-122.34844401,98103,3827
Educational,47.72148408,-122.3144225,98125,4021
Educational,47.71483684,-122.32934005,98125,4799
Educational,47.68557519,-122.28282218,98115,5109
Educational,47.68565478,-122.28443041,98115,4900
Educational,47.57269079,-122.39672887,98116,3234
Educational,47.75823762,-122.36825599,98177,3806
Educational,47.75617391,-122.35538787,98133,4704
Educational,47.5469998,-122.3530718,98106,1499
Educational,47.42512619,-122.34130986,98166,4199
Educational,47.5558063,-122.18034579,98006,3301
Educational,47.61775098,-122.32105799,98122,2415
Educational,47.61689806,-122.32135588,98122,2400
Educational,47.61654246,-122.32048569,98122,2414
Educational,47.61575811,-122.32178604,98122,2498
Educational,47.52074076,-122.30026442,98108,4031
Educational,47.57605954,-122.29313002,98144,6140
Educational,47.55450757,-122.28225805,98118,6103
Educational,47.73863207,-122.23085351,98028,4798
Educational,47.61211296,-122.31786092,98122,
Educational,47.32366235,-122.28984129,98001,3218
Educational,47.38032707,-122.25193822,98032,6169
Educational,47.60775816,-122.32481161,98104,1238
Educational,47.66219951,-122.27784565,98105,3898
Educational,47.6340796,-122.28483014,98112,3133
Educational,47.59767019,-122.3234108,98104,2906
Educational,47.55586355,-122.31571171,98108,2359
Educational,47.55586796,-122.31640939,98108,2309
Educational,47.5380927,-122.29591093,98108,3915
Educational,47.69821052,-122.32125949,98115,2128
Educational,47.69427125,-122.31801663,98115,3030
Educational,47.69157016,-122.32000224,98115,3004
Educational,47.32898672,-122.21433035,98002,2430
Educational,47.51780675,-122.36148882,98106,2653
Educational,47.30861888,-122.23455981,98001,5204
Educational,47.68620382,-122.38899338,98117,4420
Educational,47.66024577,-122.36437485,98107,4455
Educational,47.66029417,-122.36504473,98107,4451
Educational,47.52723404,-122.37043542,98126,3799
Educational,47.52697933,-122.37572735,98126,3746
Educational,47.55778855,-122.22003644,98040,4709
Educational,47.54025263,-122.38849613,98136,1752
Educational,47.68391879,-122.37341621,98117,5376
Educational,47.63413882,-122.35862778,98119,3004
Educational,47.66138518,-122.29084591,98105,5644
Educational,47.65533967,-122.32137758,98105,6426
Educational,47.65694447,-122.32401371,98105,6522
Educational,47.28724632,-122.34108203,98023,8108
Educational,47.29200997,-122.3498434,98023,7060
Educational,47.63609834,-122.27681621,98112,3290
